 &plot nbnd= 200, nks=    31 /
            0.000000  0.000000  0.000000
    0.798    0.806    0.879    1.103    1.214    1.264    1.275    1.467    1.489    1.489
    1.519    1.593    1.607    1.628    1.633    1.837    1.867    1.888    2.283    2.362
    2.390    2.450    2.510    2.768    2.921    2.999    3.013    3.042    3.089    3.109
    3.119    3.187    3.212    3.279    3.321    3.515    3.521    3.547    3.577    3.630
    3.775    3.800    4.198    4.247    4.279    4.315    4.327    4.394    4.420    4.425
    4.463    4.519    4.644    4.677    4.734    4.764    4.822    4.851    4.876    4.986
    4.987    5.052    5.053    5.082    5.186    5.230    5.280    5.296    5.346    5.375
    5.390    5.421    5.435    5.445    5.492    5.523    5.569    5.608    5.636    5.641
            0.415726  0.432332  0.000000
  -23.386  -23.217  -23.038  -22.718  -22.437  -22.258  -22.058  -21.944  -21.866  -21.682
  -21.499  -21.322  -20.972  -20.897  -20.672  -20.611  -20.574  -20.455  -20.443  -20.397
  -20.336  -20.162  -20.000  -18.718  -16.686  -14.882  -14.590  -14.486  -14.198  -14.013
  -13.852  -13.675  -13.649  -13.618  -13.513  -13.472  -13.359  -13.175  -12.947  -12.581
  -12.386  -12.333  -11.953  -11.917  -11.788  -11.767  -11.524  -11.282  -11.072  -10.992
  -10.782  -10.731  -10.658  -10.589  -10.541  -10.466  -10.450  -10.389  -10.319  -10.256
  -10.112   -9.993   -9.945   -9.749   -9.660   -9.575   -9.563   -9.471   -9.361   -9.299
   -9.231   -9.104   -9.079   -9.024   -8.981   -8.878   -8.721   -8.688   -8.480   -8.404
   -8.283   -8.255   -8.027   -7.940   -7.659   -7.629   -7.570   -7.171   -7.092   -7.037
   -7.027   -6.887   -6.876   -6.827   -6.768   -6.739   -6.549   -6.350   -5.915   -5.012
   -1.669   -1.111   -1.022   -0.963   -0.873   -0.828   -0.776   -0.643   -0.472   -0.443
   -0.426   -0.333   -0.198   -0.091    0.060    0.088    0.142    0.289    0.356    0.423
    0.747    0.756    0.941    1.183    1.288    1.329    1.340    1.435    1.462    1.499
    1.529    1.590    1.618    1.632    1.639    1.836    1.845    1.874    2.177    2.260
    2.456    2.458    2.516    2.738    2.919    2.997    3.017    3.050    3.060    3.070
    3.103    3.223    3.300    3.333    3.396    3.430    3.456    3.556    3.638    3.672
    3.794    3.814    4.170    4.210    4.231    4.271    4.289    4.363    4.399    4.472
    4.509    4.540    4.653    4.673    4.730    4.764    4.842    4.877    4.927    4.959
    4.987    5.045    5.083    5.125    5.223    5.268    5.302    5.304    5.348    5.363
    5.366    5.385    5.428    5.464    5.467    5.522    5.565    5.599    5.629    5.629
            0.399127  0.461126  0.000000
  -23.386  -23.211  -23.052  -22.706  -22.435  -22.277  -22.055  -21.918  -21.853  -21.682
  -21.544  -21.340  -20.926  -20.881  -20.683  -20.631  -20.587  -20.447  -20.440  -20.382
  -20.328  -20.186  -19.994  -18.719  -16.686  -14.889  -14.599  -14.509  -14.154  -13.956
  -13.837  -13.679  -13.658  -13.616  -13.529  -13.513  -13.378  -13.219  -12.980  -12.496
  -12.322  -12.263  -11.975  -11.928  -11.833  -11.803  -11.601  -11.356  -11.000  -10.931
  -10.776  -10.724  -10.641  -10.603  -10.528  -10.499  -10.444  -10.397  -10.303  -10.272
  -10.109   -9.955   -9.944   -9.762   -9.637   -9.603   -9.564   -9.505   -9.376   -9.307
   -9.240   -9.074   -9.070   -8.978   -8.966   -8.867   -8.714   -8.695   -8.490   -8.477
   -8.340   -8.235   -8.009   -7.942   -7.675   -7.554   -7.515   -7.193   -7.124   -7.069
   -7.027   -6.894   -6.889   -6.810   -6.743   -6.721   -6.546   -6.380   -5.916   -5.010
   -1.673   -1.120   -1.033   -0.987   -0.840   -0.816   -0.767   -0.624   -0.521   -0.418
   -0.378   -0.340   -0.191   -0.084    0.069    0.094    0.208    0.215    0.293    0.357
    0.698    0.707    1.005    1.258    1.347    1.394    1.402    1.405    1.443    1.511
    1.541    1.587    1.627    1.631    1.653    1.786    1.847    1.880    2.072    2.155
    2.467    2.523    2.529    2.709    2.922    2.999    3.013    3.021    3.022    3.057
    3.117    3.231    3.325    3.351    3.384    3.408    3.513    3.600    3.699    3.721
    3.817    3.832    4.136    4.163    4.183    4.221    4.247    4.287    4.340    4.437
    4.612    4.658    4.660    4.676    4.742    4.762    4.837    4.925    4.934    4.941
    5.009    5.062    5.125    5.175    5.222    5.283    5.302    5.332    5.339    5.348
    5.371    5.375    5.411    5.455    5.491    5.528    5.562    5.563    5.586    5.610
            0.382527  0.489919  0.000000
  -23.385  -23.205  -23.066  -22.695  -22.433  -22.292  -22.052  -21.892  -21.839  -21.688
  -21.580  -21.358  -20.893  -20.855  -20.695  -20.651  -20.599  -20.444  -20.433  -20.367
  -20.319  -20.212  -19.988  -18.720  -16.686  -14.895  -14.604  -14.528  -14.112  -13.897
  -13.822  -13.687  -13.667  -13.621  -13.561  -13.537  -13.390  -13.252  -13.009  -12.410
  -12.260  -12.196  -12.004  -11.948  -11.874  -11.827  -11.669  -11.433  -10.926  -10.871
  -10.770  -10.716  -10.655  -10.616  -10.528  -10.515  -10.471  -10.378  -10.289  -10.268
  -10.105   -9.966   -9.897   -9.812   -9.630   -9.601   -9.540   -9.537   -9.390   -9.317
   -9.250   -9.072   -9.038   -8.949   -8.933   -8.853   -8.722   -8.708   -8.548   -8.487
   -8.392   -8.208   -8.012   -7.930   -7.692   -7.487   -7.460   -7.214   -7.155   -7.102
   -7.027   -6.903   -6.901   -6.795   -6.722   -6.698   -6.548   -6.411   -5.917   -5.008
   -1.676   -1.127   -1.042   -1.007   -0.805   -0.802   -0.756   -0.614   -0.566   -0.416
   -0.348   -0.296   -0.183   -0.080    0.077    0.097    0.136    0.228    0.289    0.304
    0.651    0.660    1.069    1.321    1.363    1.374    1.457    1.459    1.470    1.525
    1.557    1.584    1.620    1.645    1.670    1.740    1.844    1.883    1.969    2.054
    2.478    2.528    2.603    2.684    2.929    2.967    2.974    3.006    3.029    3.065
    3.130    3.232    3.263    3.281    3.374    3.501    3.624    3.660    3.759    3.774
    3.843    3.854    4.095    4.111    4.132    4.161    4.196    4.211    4.290    4.408
    4.658    4.662    4.689    4.761    4.779    4.802    4.842    4.897    4.910    4.992
    5.065    5.093    5.170    5.214    5.228    5.275    5.280    5.297    5.336    5.336
    5.378    5.400    5.438    5.467    5.470    5.485    5.519    5.535    5.563    5.625
            0.365928  0.518713  0.000000
  -23.385  -23.198  -23.078  -22.688  -22.431  -22.303  -22.050  -21.866  -21.825  -21.708
  -21.601  -21.373  -20.880  -20.814  -20.708  -20.671  -20.611  -20.444  -20.425  -20.353
  -20.308  -20.239  -19.984  -18.720  -16.686  -14.901  -14.608  -14.541  -14.076  -13.842
  -13.804  -13.700  -13.675  -13.640  -13.589  -13.549  -13.400  -13.274  -13.033  -12.326
  -12.200  -12.141  -12.035  -11.973  -11.916  -11.837  -11.719  -11.504  -10.852  -10.815
  -10.766  -10.707  -10.680  -10.634  -10.553  -10.531  -10.490  -10.351  -10.271  -10.252
  -10.110   -9.971   -9.867   -9.855   -9.653   -9.565   -9.561   -9.515   -9.402   -9.330
   -9.257   -9.072   -9.011   -8.929   -8.889   -8.835   -8.760   -8.706   -8.611   -8.481
   -8.437   -8.177   -8.031   -7.909   -7.707   -7.442   -7.396   -7.232   -7.185   -7.134
   -7.029   -6.915   -6.906   -6.782   -6.702   -6.673   -6.558   -6.438   -5.918   -5.005
   -1.679   -1.133   -1.048   -1.023   -0.787   -0.776   -0.747   -0.606   -0.606   -0.433
   -0.312   -0.233   -0.172   -0.084    0.041    0.092    0.113    0.177    0.261    0.365
    0.606    0.615    1.134    1.327    1.334    1.404    1.495    1.519    1.530    1.546
    1.578    1.579    1.610    1.653    1.690    1.707    1.835    1.868    1.887    1.955
    2.490    2.530    2.663    2.680    2.922    2.929    2.941    3.021    3.040    3.073
    3.139    3.183    3.205    3.252    3.381    3.564    3.723    3.756    3.814    3.830
    3.872    3.882    4.045    4.062    4.077    4.093    4.122    4.154    4.250    4.386
    4.659    4.672    4.705    4.759    4.822    4.864    4.881    4.905    4.939    5.036
    5.120    5.136    5.203    5.216    5.254    5.259    5.266    5.284    5.312    5.342
    5.374    5.385    5.387    5.395    5.492    5.506    5.536    5.543    5.558    5.577
            0.349328  0.547507  0.000000
  -23.385  -23.191  -23.088  -22.684  -22.431  -22.308  -22.049  -21.841  -21.812  -21.739
  -21.605  -21.384  -20.877  -20.770  -20.722  -20.689  -20.621  -20.443  -20.418  -20.341
  -20.299  -20.264  -19.981  -18.721  -16.686  -14.904  -14.609  -14.550  -14.051  -13.801
  -13.777  -13.718  -13.684  -13.665  -13.606  -13.553  -13.409  -13.285  -13.048  -12.251
  -12.143  -12.114  -12.061  -12.006  -11.952  -11.837  -11.745  -11.560  -10.788  -10.767
  -10.764  -10.707  -10.697  -10.659  -10.572  -10.555  -10.508  -10.321  -10.252  -10.236
  -10.130   -9.967   -9.910   -9.823   -9.670   -9.583   -9.527   -9.497   -9.408   -9.347
   -9.257   -9.075   -8.992   -8.908   -8.848   -8.815   -8.797   -8.728   -8.648   -8.477
   -8.469   -8.145   -8.056   -7.890   -7.719   -7.421   -7.326   -7.250   -7.213   -7.162
   -7.032   -6.921   -6.909   -6.773   -6.685   -6.650   -6.579   -6.457   -5.920   -5.003
   -1.681   -1.136   -1.051   -1.032   -0.770   -0.758   -0.743   -0.636   -0.594   -0.454
   -0.274   -0.172   -0.158   -0.102   -0.025    0.081    0.120    0.154    0.229    0.442
    0.563    0.572    1.197    1.299    1.304    1.449    1.524    1.553    1.566    1.569
    1.598    1.603    1.611    1.636    1.706    1.714    1.774    1.822    1.864    1.892
    2.503    2.527    2.650    2.757    2.879    2.886    2.956    3.043    3.054    3.082
    3.120    3.142    3.154    3.253    3.386    3.598    3.826    3.850    3.861    3.886
    3.903    3.926    3.990    4.003    4.015    4.033    4.055    4.101    4.219    4.371
    4.662    4.672    4.722    4.753    4.820    4.856    4.859    5.029    5.058    5.060
    5.164    5.190    5.192    5.219    5.229    5.251    5.253    5.284    5.295    5.314
    5.343    5.362    5.373    5.406    5.439    5.476    5.492    5.518    5.538    5.562
            0.332729  0.576301  0.000000
  -23.387  -23.184  -23.095  -22.682  -22.436  -22.305  -22.048  -21.819  -21.810  -21.765
  -21.599  -21.392  -20.879  -20.742  -20.734  -20.695  -20.628  -20.442  -20.412  -20.336
  -20.302  -20.270  -19.979  -18.722  -16.686  -14.906  -14.608  -14.554  -14.041  -13.788
  -13.754  -13.736  -13.690  -13.671  -13.617  -13.550  -13.416  -13.286  -13.053  -12.208
  -12.122  -12.100  -12.076  -12.044  -11.952  -11.842  -11.744  -11.588  -10.775  -10.767
  -10.732  -10.706  -10.685  -10.681  -10.582  -10.573  -10.519  -10.308  -10.237  -10.220
  -10.152   -9.966   -9.925   -9.810   -9.684   -9.584   -9.515   -9.483   -9.411   -9.359
   -9.248   -9.083   -8.984   -8.894   -8.820   -8.816   -8.808   -8.766   -8.646   -8.485
   -8.476   -8.123   -8.080   -7.873   -7.725   -7.419   -7.276   -7.267   -7.228   -7.177
   -7.036   -6.921   -6.908   -6.767   -6.673   -6.637   -6.599   -6.465   -5.922   -5.001
   -1.682   -1.137   -1.052   -1.036   -0.762   -0.755   -0.742   -0.648   -0.580   -0.467
   -0.253   -0.155   -0.132   -0.109   -0.076    0.079    0.125    0.148    0.216    0.506
    0.524    0.545    1.247    1.271    1.283    1.470    1.543    1.553    1.570    1.578
    1.603    1.605    1.656    1.659    1.666    1.712    1.764    1.804    1.809    1.899
    2.507    2.527    2.644    2.825    2.840    2.854    2.966    3.063    3.072    3.075
    3.096    3.105    3.157    3.254    3.388    3.614    3.873    3.902    3.919    3.929
    3.932    3.936    3.940    3.950    3.975    4.000    4.032    4.069    4.198    4.366
    4.667    4.672    4.731    4.749    4.817    4.849    4.856    5.065    5.129    5.167
    5.172    5.178    5.191    5.194    5.204    5.206    5.252    5.272    5.283    5.310
    5.321    5.383    5.394    5.397    5.403    5.425    5.437    5.527    5.550    5.579
            0.299456  0.518671  0.000000
  -23.383  -23.206  -23.072  -22.690  -22.410  -22.322  -22.060  -21.891  -21.759  -21.728
  -21.620  -21.365  -20.879  -20.784  -20.744  -20.680  -20.592  -20.449  -20.441  -20.339
  -20.291  -20.253  -19.986  -18.719  -16.686  -14.901  -14.607  -14.542  -14.061  -13.832
  -13.800  -13.739  -13.722  -13.611  -13.579  -13.540  -13.406  -13.257  -13.033  -12.299
  -12.171  -12.148  -12.110  -11.980  -11.899  -11.856  -11.709  -11.480  -10.834  -10.771
  -10.764  -10.745  -10.711  -10.605  -10.583  -10.551  -10.430  -10.396  -10.294  -10.234
  -10.095   -9.930   -9.903   -9.846   -9.660   -9.579   -9.567   -9.506   -9.408   -9.324
   -9.292   -9.050   -9.039   -8.908   -8.901   -8.764   -8.751   -8.707   -8.659   -8.476
   -8.430   -8.177   -8.048   -7.896   -7.715   -7.437   -7.337   -7.298   -7.204   -7.108
   -7.022   -6.929   -6.909   -6.807   -6.726   -6.617   -6.545   -6.451   -5.913   -5.008
   -1.678   -1.133   -1.043   -1.028   -0.809   -0.759   -0.714   -0.632   -0.618   -0.446
   -0.317   -0.232   -0.123   -0.077    0.021    0.061    0.153    0.171    0.248    0.428
    0.467    0.691    1.184    1.225    1.382    1.425    1.464    1.473    1.496    1.560
    1.568    1.618    1.633    1.647    1.731    1.767    1.833    1.840    1.883    1.915
    2.479    2.545    2.662    2.747    2.776    2.936    2.999    3.008    3.089    3.104
    3.145    3.162    3.176    3.246    3.384    3.567    3.747    3.758    3.802    3.848
    3.867    3.928    3.983    4.007    4.030    4.051    4.160    4.193    4.271    4.414
    4.651    4.676    4.705    4.772    4.828    4.857    4.870    4.963    4.984    4.998
    5.092    5.095    5.115    5.194    5.216    5.251    5.258    5.302    5.363    5.403
    5.421    5.436    5.442    5.461    5.464    5.467    5.488    5.520    5.541    5.549
            0.266183  0.461041  0.000000
  -23.387  -23.214  -23.045  -22.705  -22.412  -22.311  -22.089  -21.945  -21.747  -21.667
  -21.603  -21.330  -20.907  -20.825  -20.792  -20.640  -20.545  -20.491  -20.452  -20.357
  -20.271  -20.214  -19.997  -18.717  -16.686  -14.888  -14.588  -14.518  -14.099  -13.922
  -13.836  -13.792  -13.749  -13.639  -13.546  -13.440  -13.359  -13.168  -12.968  -12.459
  -12.297  -12.182  -12.123  -12.017  -11.869  -11.758  -11.558  -11.308  -10.950  -10.844
  -10.810  -10.768  -10.677  -10.646  -10.568  -10.510  -10.455  -10.407  -10.307  -10.176
  -10.046   -9.894   -9.882   -9.857   -9.707   -9.680   -9.533   -9.460   -9.453   -9.396
   -9.203   -9.148   -9.058   -8.990   -8.862   -8.739   -8.700   -8.632   -8.585   -8.491
   -8.346   -8.253   -8.099   -7.840   -7.714   -7.506   -7.406   -7.355   -7.194   -7.006
   -7.001   -6.947   -6.895   -6.865   -6.771   -6.584   -6.485   -6.435   -5.907   -5.014
   -1.672   -1.119   -1.023   -1.007   -0.877   -0.788   -0.697   -0.659   -0.567   -0.500
   -0.422   -0.215   -0.106   -0.074    0.015    0.160    0.217    0.247    0.314    0.358
    0.397    0.866    1.126    1.170    1.279    1.303    1.356    1.363    1.457    1.501
    1.546    1.655    1.672    1.701    1.793    1.817    1.833    1.870    1.993    2.061
    2.426    2.588    2.676    2.694    2.705    2.923    2.972    3.112    3.136    3.143
    3.183    3.201    3.271    3.305    3.381    3.491    3.579    3.609    3.660    3.714
    3.763    3.841    4.023    4.059    4.094    4.109    4.251    4.405    4.436    4.528
    4.627    4.674    4.688    4.723    4.807    4.813    4.817    4.867    4.893    4.920
    5.033    5.056    5.076    5.089    5.117    5.156    5.257    5.296    5.339    5.439
    5.445    5.474    5.484    5.507    5.544    5.556    5.563    5.594    5.597    5.612
            0.232910  0.403411  0.000000
  -23.399  -23.206  -23.015  -22.721  -22.433  -22.306  -22.126  -21.970  -21.742  -21.601
  -21.561  -21.290  -20.950  -20.865  -20.833  -20.637  -20.556  -20.479  -20.463  -20.360
  -20.246  -20.177  -20.009  -18.715  -16.685  -14.867  -14.553  -14.483  -14.144  -14.006
  -13.890  -13.826  -13.787  -13.704  -13.574  -13.329  -13.233  -13.054  -12.872  -12.637
  -12.457  -12.191  -12.123  -12.042  -11.871  -11.625  -11.370  -11.121  -11.071  -10.929
  -10.858  -10.800  -10.752  -10.669  -10.630  -10.506  -10.463  -10.325  -10.242  -10.098
  -10.009   -9.938   -9.837   -9.832   -9.777   -9.752   -9.574   -9.508   -9.483   -9.380
   -9.246   -9.126   -9.079   -9.062   -8.781   -8.707   -8.643   -8.575   -8.530   -8.474
   -8.348   -8.247   -8.143   -7.796   -7.710   -7.591   -7.483   -7.399   -7.215   -7.058
   -6.980   -6.904   -6.872   -6.861   -6.792   -6.547   -6.428   -6.413   -5.906   -5.016
   -1.667   -1.099   -1.003   -0.960   -0.939   -0.818   -0.765   -0.612   -0.596   -0.525
   -0.507   -0.162   -0.092   -0.034   -0.017    0.276    0.295    0.295    0.332    0.335
    0.424    1.048    1.074    1.101    1.118    1.154    1.186    1.250    1.387    1.490
    1.592    1.631    1.735    1.764    1.810    1.828    1.861    1.901    2.151    2.219
    2.376    2.612    2.636    2.643    2.736    2.940    2.986    3.119    3.151    3.173
    3.177    3.352    3.362    3.372    3.416    3.435    3.447    3.480    3.512    3.588
    3.670    3.749    3.990    4.129    4.142    4.177    4.306    4.421    4.520    4.575
    4.587    4.636    4.649    4.716    4.766    4.825    4.868    4.874    4.941    4.948
    4.973    4.983    5.006    5.016    5.070    5.126    5.161    5.253    5.305    5.382
    5.431    5.459    5.489    5.505    5.525    5.533    5.552    5.594    5.640    5.657
            0.199637  0.345780  0.000000
  -23.416  -23.188  -22.982  -22.734  -22.457  -22.338  -22.170  -21.953  -21.727  -21.545
  -21.502  -21.249  -20.996  -20.914  -20.859  -20.687  -20.581  -20.478  -20.449  -20.338
  -20.219  -20.143  -20.022  -18.713  -16.683  -14.841  -14.503  -14.435  -14.185  -14.080
  -13.948  -13.860  -13.827  -13.770  -13.626  -13.207  -13.091  -12.929  -12.825  -12.756
  -12.617  -12.186  -12.106  -12.053  -11.874  -11.499  -11.200  -11.171  -11.022  -10.955
  -10.929  -10.900  -10.762  -10.749  -10.579  -10.575  -10.410  -10.213  -10.196  -10.024
   -9.985   -9.977   -9.917   -9.817   -9.792   -9.782   -9.620   -9.585   -9.532   -9.437
   -9.292   -9.136   -9.083   -8.982   -8.694   -8.664   -8.633   -8.601   -8.518   -8.420
   -8.357   -8.162   -8.144   -7.799   -7.687   -7.678   -7.566   -7.435   -7.248   -7.185
   -6.943   -6.928   -6.845   -6.841   -6.733   -6.508   -6.384   -6.376   -5.910   -5.013
   -1.666   -1.081   -0.994   -0.989   -0.898   -0.837   -0.820   -0.721   -0.614   -0.526
   -0.438   -0.150   -0.117   -0.027    0.097    0.240    0.281    0.343    0.384    0.453
    0.549    0.930    0.986    1.016    1.028    1.071    1.114    1.240    1.331    1.465
    1.552    1.611    1.736    1.805    1.836    1.853    1.937    1.974    2.311    2.331
    2.383    2.556    2.588    2.689    2.786    2.967    3.019    3.112    3.134    3.207
    3.224    3.224    3.256    3.349    3.363    3.369    3.488    3.554    3.586    3.590
    3.605    3.663    3.929    4.113    4.149    4.223    4.257    4.416    4.441    4.473
    4.493    4.650    4.737    4.745    4.875    4.885    4.897    4.920    4.921    4.956
    4.956    4.968    4.981    5.019    5.045    5.077    5.133    5.179    5.260    5.310
    5.370    5.409    5.466    5.498    5.526    5.580    5.582    5.601    5.605    5.630
            0.166364  0.288150  0.000000
  -23.434  -23.163  -22.946  -22.742  -22.480  -22.395  -22.223  -21.900  -21.700  -21.499
  -21.434  -21.211  -21.039  -20.969  -20.874  -20.761  -20.608  -20.493  -20.441  -20.294
  -20.192  -20.114  -20.035  -18.711  -16.680  -14.813  -14.442  -14.375  -14.215  -14.142
  -14.004  -13.912  -13.856  -13.831  -13.676  -13.076  -13.024  -12.949  -12.795  -12.794
  -12.603  -12.174  -12.078  -12.053  -11.877  -11.399  -11.323  -11.129  -11.094  -10.961
  -10.936  -10.864  -10.816  -10.678  -10.601  -10.514  -10.352  -10.173  -10.124  -10.034
  -10.010   -9.985   -9.959   -9.843   -9.827   -9.752   -9.699   -9.603   -9.560   -9.549
   -9.383   -9.168   -8.979   -8.893   -8.714   -8.695   -8.612   -8.610   -8.459   -8.411
   -8.241   -8.172   -8.042   -7.823   -7.760   -7.662   -7.653   -7.464   -7.337   -7.264
   -6.996   -6.896   -6.860   -6.818   -6.635   -6.465   -6.350   -6.330   -5.920   -5.005
   -1.672   -1.068   -1.041   -0.996   -0.899   -0.849   -0.816   -0.774   -0.664   -0.447
   -0.361   -0.172   -0.123   -0.030    0.193    0.235    0.247    0.416    0.458    0.586
    0.663    0.767    0.815    0.855    0.959    0.990    1.047    1.283    1.433    1.438
    1.460    1.563    1.657    1.875    1.884    1.914    2.019    2.054    2.292    2.470
    2.509    2.526    2.566    2.747    2.845    2.984    3.061    3.072    3.097    3.102
    3.146    3.210    3.216    3.254    3.279    3.392    3.408    3.521    3.579    3.746
    3.759    3.780    3.801    3.924    4.145    4.291    4.313    4.319    4.341    4.442
    4.472    4.677    4.706    4.760    4.820    4.861    4.891    4.898    4.902    4.915
    4.929    4.965    4.981    4.997    5.086    5.166    5.173    5.224    5.288    5.337
    5.349    5.424    5.460    5.463    5.475    5.519    5.550    5.602    5.613    5.628
            0.133092  0.230520  0.000000
  -23.451  -23.136  -22.910  -22.742  -22.507  -22.453  -22.282  -21.834  -21.661  -21.457
  -21.371  -21.182  -21.071  -21.029  -20.882  -20.834  -20.649  -20.503  -20.447  -20.246
  -20.165  -20.091  -20.046  -18.710  -16.676  -14.787  -14.375  -14.307  -14.228  -14.191
  -14.053  -13.973  -13.891  -13.871  -13.716  -13.187  -13.025  -12.938  -12.756  -12.666
  -12.473  -12.166  -12.065  -12.021  -11.873  -11.494  -11.333  -11.266  -11.105  -11.005
  -10.966  -10.782  -10.776  -10.587  -10.494  -10.447  -10.289  -10.206  -10.133  -10.055
  -10.035  -10.004   -9.957   -9.854   -9.839   -9.799   -9.692   -9.664   -9.599   -9.575
   -9.488   -9.215   -8.889   -8.847   -8.800   -8.751   -8.554   -8.534   -8.397   -8.366
   -8.186   -8.135   -7.958   -7.852   -7.825   -7.739   -7.644   -7.495   -7.457   -7.295
   -7.079   -6.903   -6.847   -6.793   -6.544   -6.421   -6.318   -6.291   -5.936   -4.993
   -1.686   -1.080   -1.060   -1.015   -0.955   -0.909   -0.838   -0.695   -0.619   -0.361
   -0.276   -0.201   -0.120   -0.030    0.155    0.197    0.384    0.497    0.536    0.611
    0.625    0.701    0.713    0.730    0.878    0.957    1.024    1.244    1.351    1.393
    1.473    1.597    1.643    1.852    1.969    2.001    2.109    2.140    2.261    2.467
    2.498    2.631    2.719    2.808    2.908    2.923    2.954    3.018    3.068    3.076
    3.084    3.105    3.161    3.310    3.340    3.342    3.417    3.462    3.501    3.564
    3.811    3.944    3.968    3.978    4.134    4.150    4.174    4.397    4.419    4.434
    4.508    4.594    4.679    4.712    4.725    4.788    4.831    4.862    4.875    4.902
    4.925    4.958    4.968    5.008    5.081    5.199    5.254    5.260    5.324    5.331
    5.343    5.365    5.409    5.433    5.448    5.549    5.561    5.607    5.645    5.689
            0.099819  0.172890  0.000000
  -23.465  -23.111  -22.871  -22.733  -22.554  -22.490  -22.340  -21.769  -21.608  -21.421
  -21.324  -21.167  -21.102  -21.074  -20.902  -20.874  -20.702  -20.509  -20.460  -20.203
  -20.141  -20.076  -20.055  -18.709  -16.672  -14.765  -14.313  -14.244  -14.227  -14.211
  -14.091  -14.018  -13.943  -13.885  -13.743  -13.352  -13.182  -12.797  -12.634  -12.544
  -12.339  -12.170  -12.066  -11.967  -11.858  -11.644  -11.399  -11.377  -11.160  -11.002
  -10.990  -10.750  -10.671  -10.472  -10.375  -10.340  -10.286  -10.225  -10.178  -10.123
  -10.053   -9.999   -9.939   -9.876   -9.840   -9.804   -9.775   -9.670   -9.609   -9.592
   -9.571   -9.287   -9.005   -8.896   -8.710   -8.674   -8.488   -8.472   -8.333   -8.318
   -8.212   -8.070   -7.923   -7.877   -7.853   -7.804   -7.632   -7.575   -7.494   -7.324
   -7.166   -6.963   -6.803   -6.772   -6.466   -6.375   -6.296   -6.260   -5.954   -4.980
   -1.704   -1.110   -1.057   -1.036   -1.001   -0.968   -0.877   -0.585   -0.513   -0.266
   -0.224   -0.185   -0.115   -0.029    0.124    0.167    0.410    0.458    0.463    0.554
    0.587    0.636    0.706    0.848    0.904    0.933    1.027    1.214    1.236    1.340
    1.379    1.538    1.783    1.855    2.063    2.094    2.206    2.232    2.236    2.436
    2.469    2.773    2.783    2.808    2.871    2.882    2.929    2.945    2.965    3.049
    3.109    3.139    3.183    3.271    3.304    3.375    3.410    3.413    3.435    3.461
    3.738    4.003    4.037    4.122    4.152    4.168    4.182    4.361    4.378    4.499
    4.522    4.561    4.656    4.698    4.702    4.765    4.787    4.845    4.854    4.894
    4.921    4.935    4.979    4.984    5.014    5.070    5.182    5.193    5.207    5.242
    5.309    5.367    5.499    5.505    5.539    5.560    5.573    5.624    5.653    5.694
            0.066546  0.115260  0.000000
  -23.475  -23.090  -22.831  -22.718  -22.615  -22.505  -22.392  -21.719  -21.540  -21.395
  -21.297  -21.180  -21.160  -21.063  -20.936  -20.870  -20.760  -20.512  -20.476  -20.168
  -20.121  -20.074  -20.056  -18.708  -16.669  -14.749  -14.280  -14.245  -14.211  -14.159
  -14.122  -14.027  -13.969  -13.889  -13.762  -13.502  -13.333  -12.655  -12.523  -12.435
  -12.241  -12.170  -12.071  -11.903  -11.864  -11.751  -11.503  -11.470  -11.286  -11.006
  -10.888  -10.710  -10.616  -10.427  -10.325  -10.301  -10.262  -10.203  -10.165  -10.109
  -10.057  -10.018   -9.898   -9.890   -9.870   -9.836   -9.790   -9.690   -9.679   -9.635
   -9.557   -9.380   -9.124   -8.960   -8.589   -8.580   -8.427   -8.413   -8.291   -8.271
   -8.239   -8.085   -7.949   -7.909   -7.899   -7.781   -7.623   -7.598   -7.499   -7.364
   -7.242   -7.029   -6.769   -6.756   -6.404   -6.330   -6.286   -6.243   -5.970   -4.967
   -1.721   -1.132   -1.060   -1.058   -1.038   -1.001   -0.908   -0.465   -0.383   -0.238
   -0.165   -0.104   -0.087   -0.029    0.103    0.146    0.261    0.319    0.323    0.417
    0.682    0.736    0.800    0.908    0.928    0.970    1.047    1.121    1.192    1.270
    1.320    1.471    1.684    2.074    2.164    2.196    2.218    2.309    2.327    2.414
    2.451    2.643    2.673    2.788    2.802    2.923    2.934    3.007    3.013    3.052
    3.067    3.114    3.158    3.244    3.294    3.356    3.419    3.419    3.469    3.496
    3.655    3.880    3.910    4.113    4.121    4.356    4.356    4.378    4.398    4.557
    4.609    4.639    4.653    4.683    4.719    4.722    4.813    4.835    4.846    4.863
    4.894    4.907    4.939    4.948    4.977    4.988    5.081    5.112    5.115    5.131
    5.225    5.310    5.330    5.334    5.399    5.541    5.609    5.673    5.749    5.803
            0.033273  0.057630  0.000000
  -23.481  -23.077  -22.786  -22.703  -22.676  -22.510  -22.431  -21.687  -21.460  -21.385
  -21.300  -21.229  -21.184  -21.040  -20.935  -20.868  -20.814  -20.512  -20.490  -20.142
  -20.110  -20.079  -20.052  -18.708  -16.666  -14.740  -14.272  -14.251  -14.200  -14.147
  -14.112  -14.027  -13.937  -13.871  -13.778  -13.622  -13.460  -12.529  -12.434  -12.352
  -12.263  -12.137  -12.032  -11.963  -11.828  -11.744  -11.602  -11.552  -11.385  -11.017
  -10.777  -10.665  -10.559  -10.526  -10.385  -10.311  -10.233  -10.119  -10.092  -10.042
